title,rating,body,author,date,processed_body
Calidad y precio,"5,0 de 5 estrellas","Me encanta , hace buen café , es ligera y compacta , el depósito de agua es grande , poder seleccionar tamaño ,temperatura e intensidad del café es una auténtica gozada . Realmente contenta con la compra",sonia maria,Revisado en España el 17 de febrero de 2019,"['encanta', 'buen', 'ligera', 'compacta', 'depósito', 'grande', 'poder', 'seleccionar', 'tamaño', 'temperatura', 'intensidad', 'auténtica', 'gozada', 'realmente', 'contenta', 'compra']"
Encantado con Tassimo,"5,0 de 5 estrellas","Tenía una cafetera DeLonghi para Nespresso que empezó a perder agua y funcionar mal, así que decidí sustituirla. En un primer momento iba a comprar la misma porque me dio buen resultado, pero pensé en cambiar a Tassimo por la variedad de sabores que tiene (Milka, Oreo y un largo etcétera), así que empecé a mirar modelos de máquinas compatibles.

Buscando me topé con esta máquina tras haber puesto el filtro de opiniones al máximo y, tras leer las opiniones positivas (alguna negativa había), decidí comprarla y no puedo estar más contento. En concreto, este modelo te permite seleccionar la temperatura y la intensidad del café, además de que su uso es tremendamente sencillo.

El paquete llegó el día indicado. Recomiendo su compra.",Javier Alonso,Revisado en España el 29 de enero de 2019,"['delonghi', 'nespresso', 'empezó', 'perder', 'funcionar', 'mal', 'así', 'decidí', 'sustituirla', 'primer', 'momento', 'iba', 'comprar', 'misma', 'dio', 'buen', 'resultado', 'pensé', 'cambiar', 'tassimo', 'variedad', 'sabores', 'milka', 'oreo', 'largo', 'etcétera', 'así', 'empecé', 'mirar', 'modelos', 'máquinas', 'compatibles', 'buscando', 'topé', 'tras', 'haber', 'puesto', 'filtro', 'opiniones', 'máximo', 'tras', 'leer', 'opiniones', 'positivas', 'alguna', 'negativa', 'decidí', 'comprarla', 'puedo', 'contento', 'concreto', 'modelo', 'permite', 'seleccionar', 'temperatura', 'intensidad', 'además', 'uso', 'tremendamente', 'sencillo', 'paquete', 'llegó', 'día', 'indicado', 'recomiendo', 'compra']"
El mejor cafetera.,"5,0 de 5 estrellas",Me encanta la cafetera. El café y te salen bien caliente. Recomiendo a todos.,Lusine,Revisado en España el 26 de enero de 2019,"['encanta', 'salen', 'caliente', 'recomiendo']"
Buena elección,"5,0 de 5 estrellas",Buena calidad y cafetera robusta. Es mi primera cafetera eléctrica y de momento creo que no voy a cambiar,Jose Lopez Galvan,Revisado en España el 21 de enero de 2019,"['buena', 'calidad', 'robusta', 'primera', 'eléctrica', 'momento', 'creo', 'voy', 'cambiar']"
Buena cafetera,"5,0 de 5 estrellas",Es una cafetera muy fuerte y fácil de usar. Puedes personalizar según te guste el café. Lo único malo del precio de las cápsulas que me parecen caras,Carmen N.,Revisado en España el 19 de enero de 2019,"['fuerte', 'fácil', 'usar', 'puedes', 'personalizar', 'según', 'guste', 'único', 'malo', 'precio', 'cápsulas', 'parecen', 'caras']"
Tassimo,"5,0 de 5 estrellas",El pedido muy rápido. Buen precio. Las cápsulas son caras pero las uso de vez en cuando y la verdad que estan muy buenas. Muy facil de usar pues insertas la cápsula y le das a comenzar. Tambien se puede ajustar mas caliente o frío y que te llene mas o menos el vaso. Muy bien la verdad.,silvia,Revisado en España el 15 de enero de 2019,"['pedido', 'rápido', 'buen', 'precio', 'cápsulas', 'caras', 'uso', 'vez', 'verdad', 'estan', 'buenas', 'facil', 'usar', 'pues', 'insertas', 'cápsula', 'da', 'comenzar', 'tambien', 'puede', 'ajustar', 'ma', 'caliente', 'frío', 'llene', 'ma', 'menos', 'vaso', 'verdad']"
"De nuevo, perfecta","5,0 de 5 estrellas","Teniamos ya una tassimo que decidio prejubilarse, y compramos esta despues de mucho mirar, por el tema de poder personalizar las bebidas. La verdad que todo un acierto, muy facil de manejar y personalizar las bebidas. Recomiendo comprar las
Capsulas en la propia web de tassimo, hacen descuentos y hay mas variedad.",javier martinez,Revisado en España el 13 de enero de 2019,"['teniamos', 'tassimo', 'decidio', 'prejubilarse', 'compramos', 'despues', 'mirar', 'tema', 'poder', 'personalizar', 'bebidas', 'verdad', 'acierto', 'facil', 'manejar', 'personalizar', 'bebidas', 'recomiendo', 'comprar', 'capsulas', 'propia', 'web', 'tassimo', 'hacen', 'descuentos', 'ma', 'variedad']"
"Bien rematada, asombrosamente rápida calentando, casi instantanea, silenciosa, limpia.","4,0 de 5 estrellas","Aclaro que no soy partidario de los sistemas de cápsulas, de ninguno, pero en el local donde va a estar ubicada era la opción menos mala si quería disponer de bebidas calientes. Dicho esto indicar que voy a valorar la máquina que he comprado, ni el sistema de cápsulas, ni las bebidas, porque entiendo que en explicar las bondades del primero, ya se encargan los fabricantes con suficiente empeño.. y lo segundo es completamente subjetivo, asi que tampoco serviría de mucho.
Como ventajas indicar que es limpia, no gotea ni salpica si ubicamos la bandeja a la altura correcta y esperamos al final del ciclo para retirar la taza. Además, es la máquina mas silenciosa que he usado, mucho mas que otras de Dolce Gusto o Nespresso, que eran te sacaban el café con un auténtico concierto de bufidos, traqueteos y chasquidos. Los plásticos están bien rematados, pero las superficies negras brillantes son un atrapahuellas, y muy fáciles de rayar solo con pasarles un paño. (el control táctil, que necesariamente has de pulsar con el dedo, es plástico negro brillante ). Además, tiene la ventaja de que todas las partes que entran en contacto con la capsula, son desmontables y lavables en lavavajillas, aunque son plásticos, en caso de pérdida o rotura se pueden reemplazar facilmente, porque la propia marca los vende online. En otros sistemas, la aguja que perfora la capsula, y el mecanismo que la aprieta en su sitio forman parte de la cafetera y no se pueden desmontar para limpiarlos.
En la parte negativa, la máquina tiene una electrónica mas compleja y puñetera que otras que he probado. Te deja personalizar la intensidad, la cantidad de bebida y la temperatura, con cuatro memorias para guardar los ajustes. Además reconoce ella sola la bebida, y ajusta los parámetros automáticamente, incluso sabe si tiene agua suficiente en el tanque. Peeero.. cuando algo falla (en mi caso, se quedaba pegado el sensor del tanque de agua, e indicaba que no tenia agua, a pesar de tener el tanque lleno) hace lo que le da la gana, no importa que la desenchufes y la vuelvas a enchufar, que recoloques el tanque o lo que sea, se queda el error fijo, y se bloquea. Igualmente, si no reconoce la capsula, idem..
Además de esto, el manual es un auténtico chiste, un folletito tipo comic, con cada viñeta en varios idiomas, que no indica absolutamente nada, aún a dia de hoy, sin ir mas lejos, soy incapaz de saber con que presión trabaja la bomba. y que error indica cada parpadeo de las lucecitas.
Por lo demás, cumple todo lo que promete, es capaz de sacar las bebidas muy calientes casi instantaneamente (se enciende sola al abrir el compartimento de la cápsula, y en los segundos que tardas en colocarla,seleccionar intensidad, tamaño, etc, y cerrarla .. ya está a temperatura de funcionamiento), es muy fácil de limpiar, y muy silenciosa. Para ser perfecta, desde mi punto de vista le faltan un pequeño display que te indique que le duele.. cuando le duele algo.. y que determinadas partes, como la rejilla donde apoyas la taza, fueran de acero inox.. tanto plástico se me atraganta estéticamente.",Amancio Montes,Revisado en España el 20 de septiembre de 2018,"['aclaro', 'partidario', 'sistemas', 'cápsulas', 'ninguno', 'local', 'va', 'ubicada', 'opción', 'menos', 'mala', 'quería', 'disponer', 'bebidas', 'calientes', 'dicho', 'indicar', 'voy', 'valorar', 'comprado', 'sistema', 'cápsulas', 'bebidas', 'entiendo', 'explicar', 'bondades', 'primero', 'encargan', 'fabricantes', 'suficiente', 'empeño', 'segundo', 'completamente', 'subjetivo', 'asi', 'tampoco', 'serviría', 'ventajas', 'indicar', 'limpia', 'gotea', 'salpica', 'ubicamos', 'bandeja', 'altura', 'correcta', 'esperamos', 'final', 'ciclo', 'retirar', 'taza', 'además', 'ma', 'silenciosa', 'usado', 'ma', 'dolce', 'gusto', 'nespresso', 'sacaban', 'auténtico', 'concierto', 'bufidos', 'traqueteos', 'chasquidos', 'plásticos', 'rematados', 'superficies', 'negras', 'brillantes', 'atrapahuellas', 'fáciles', 'rayar', 'solo', 'pasarles', 'paño', 'control', 'táctil', 'necesariamente', 'pulsar', 'dedo', 'plástico', 'negro', 'brillante', 'además', 'ventaja', 'toda', 'partes', 'entran', 'contacto', 'capsula', 'desmontables', 'lavables', 'lavavajillas', 'aunque', 'plásticos', 'caso', 'pérdida', 'rotura', 'pueden', 'reemplazar', 'facilmente', 'propia', 'marca', 'vende', 'online', 'sistemas', 'aguja', 'perfora', 'capsula', 'mecanismo', 'aprieta', 'sitio', 'forman', 'parte', 'pueden', 'desmontar', 'limpiarlos', 'parte', 'negativa', 'electrónica', 'ma', 'compleja', 'puñetera', 'probado', 'deja', 'personalizar', 'intensidad', 'cantidad', 'bebida', 'temperatura', 'cuatro', 'memorias', 'guardar', 'ajustes', 'además', 'reconoce', 'sola', 'bebida', 'ajusta', 'parámetros', 'automáticamente', 'incluso', 'sabe', 'suficiente', 'tanque', 'peeero', 'falla', 'caso', 'quedaba', 'pegado', 'sensor', 'tanque', 'indicaba', 'tenia', 'pesar', 'tener', 'tanque', 'lleno', 'da', 'gana', 'importa', 'desenchufes', 'vuelvas', 'enchufar', 'recoloques', 'tanque', 'queda', 'error', 'fijo', 'bloquea', 'igualmente', 'reconoce', 'capsula', 'idem', 'además', 'manual', 'auténtico', 'chiste', 'folletito', 'tipo', 'comic', 'cada', 'viñeta', 'varios', 'idiomas', 'indica', 'absolutamente', 'aún', 'dia', 'hoy', 'ir', 'ma', 'lejos', 'incapaz', 'saber', 'presión', 'trabaja', 'bomba', 'error', 'indica', 'cada', 'parpadeo', 'lucecitas', 'demás', 'cumple', 'promete', 'capaz', 'sacar', 'bebidas', 'calientes', 'casi', 'instantaneamente', 'enciende', 'sola', 'abrir', 'compartimento', 'cápsula', 'segundos', 'tardas', 'colocarla', 'seleccionar', 'intensidad', 'tamaño', 'etc', 'cerrarla', 'temperatura', 'funcionamiento', 'fácil', 'limpiar', 'silenciosa', 'ser', 'perfecta', 'punto', 'vista', 'faltan', 'pequeño', 'display', 'indique', 'duele', 'duele', 'determinadas', 'partes', 'rejilla', 'apoyas', 'taza', 'acero', 'inox', 'plástico', 'atraganta', 'estéticamente']"
Buena cafetera,"4,0 de 5 estrellas","La cafetera llegó en la fecha prevista, en perfecto estado, lo único que venía dañado era el embalaje original. Los cafés que hemos hecho hasta ahora estan riquísimos, tengo que probar aún los tes y alguna otra bebida, pero de momento contenta con la compra. No le pongo 5 estrellas pq creo que las cápsulas podrían estar algo más baratas y pq las de te y chocolate son difíciles de encontrar",Paloma,Revisado en España el 29 de julio de 2018,"['llegó', 'fecha', 'prevista', 'perfecto', 'único', 'venía', 'dañado', 'embalaje', 'original', 'cafés', 'hecho', 'ahora', 'estan', 'riquísimos', 'probar', 'aún', 'alguna', 'bebida', 'momento', 'contenta', 'compra', 'pongo', 'estrellas', 'pq', 'creo', 'cápsulas', 'podrían', 'baratas', 'pq', 'chocolate', 'difíciles', 'encontrar']"
"Muy contentos, buena compra","5,0 de 5 estrellas","Veníamos de usar una maquina Senseo, por tener más variedad de capsulas. Y no hay comparación posible, este café es mucho mejor.

Hasta ahora hemos probado milka, café con leche, y un manchado especial que viene con capsulas de leche. Sencillamente, están todos muy buenos.

Y hemos podido probar la ventaja de este modelo sobre otros modelos de Tassimo, poder modificar los parámetros del café que sale es perfecto, ya que nosotros hemos cambiado alguno a nuestro gusto.

Muy recomendable",Dredd,Revisado en España el 17 de diciembre de 2018,"['veníamos', 'usar', 'maquina', 'senseo', 'tener', 'variedad', 'capsulas', 'comparación', 'posible', 'mejor', 'ahora', 'probado', 'milka', 'manchado', 'especial', 'viene', 'capsulas', 'sencillamente', 'buenos', 'podido', 'probar', 'ventaja', 'modelo', 'modelos', 'tassimo', 'poder', 'modificar', 'parámetros', 'sale', 'perfecto', 'cambiado', 'alguno', 'gusto', 'recomendable']"
es una pasada,"5,0 de 5 estrellas","La verdad es que estábamos un poco recelosos, tuvimos la nespresso y no era lo que parecía. la puesta en marcha está algo liada y mal explicada, pero una vez que ha terminado, va perfecta. se limpia fácilmente y hay cápsulas por todos los supermercados, y si no por la web se pueden pedir de los más raros y diversos.",Jorge Molina,Revisado en España el 11 de mayo de 2018,"['verdad', 'recelosos', 'nespresso', 'parecía', 'puesta', 'marcha', 'liada', 'mal', 'explicada', 'vez', 'terminado', 'va', 'perfecta', 'limpia', 'fácilmente', 'cápsulas', 'supermercados', 'web', 'pueden', 'pedir', 'raros', 'diversos']"
Muy buena compra,"5,0 de 5 estrellas","Llegó de un día para otro. Muy intuitiva, aún sin haber tenido antes cafeteras de este tipo, y por ahora los sabores que he probado buenísimos (descafeinado y Milka). Cuando la compras y te das de alta en la web tassimo te comienzan a llegar descuentos para los discos. Muy recomendable.",Rafael,Revisado en España el 27 de septiembre de 2018,"['llegó', 'día', 'intuitiva', 'aún', 'haber', 'cafeteras', 'tipo', 'ahora', 'sabores', 'probado', 'buenísimos', 'descafeinado', 'milka', 'compras', 'da', 'alta', 'web', 'tassimo', 'comienzan', 'llegar', 'descuentos', 'disco', 'recomendable']"
He quedado muy bien con este regalo,"3,0 de 5 estrellas","Es un regalo y lo que me cuentan es que hacen múltiples cafés y chocolate saliendo muy buenos,
Único Problema las cápsulas que son caras",Manuel Perez,Revisado en España el 26 de enero de 2018,"['regalo', 'cuentan', 'hacen', 'múltiples', 'cafés', 'chocolate', 'saliendo', 'buenos', 'único', 'problema', 'cápsulas', 'caras']"
Me encanta,"5,0 de 5 estrellas",Yo siempre tuve la tassimo pero este modelo me encanta y el cafe con leche de vicio de rico,Susana v.s.,Revisado en España el 27 de diciembre de 2018,"['siempre', 'tassimo', 'modelo', 'encanta', 'vicio', 'rico']"
Muy bien,"5,0 de 5 estrellas",Super buena cafetera hace un café buenisimo anteriormente tuve la versión anterior y no tiene nada que ver hace muy buen cafe,sara,Revisado en España el 12 de abril de 2018,"['super', 'buena', 'buenisimo', 'anteriormente', 'versión', 'anterior', 'ver', 'buen']"
Buena compra,"5,0 de 5 estrellas","Buen producto, muy fácil de usar y café de calidad",Liber,Revisado en España el 13 de enero de 2019,"['buen', 'producto', 'fácil', 'usar', 'calidad']"
"Diseño, intuitiva y un paso más","5,0 de 5 estrellas","Vengo de una Vivy TAS1251 y ya nos encantaba, pero con la My Way damos un paso más. Tanto en diseño como en prestaciones. Con la anterior tenía mis pequeñas quejas, sobre todo en la cantidad de agua de carga como en la carga en si por el lateral de la máquina. Con My Way queda solucionado 1.3 litros de carga y por el lateral con tapa. Además la maquina avisa por el frontal tactil de la falta de agua, por lo que no hay que estar mirando atrás.
En cuanto al diseño es muy chula. Más grande, con buena combinación de colores y con detalles como las 3 (más bien 4 si quitas la bandeja) posiciones para las tazas o vasos, así como la zona de las cápsulas que me parece muy chula y más cómoda que la 2 piezas de antes.
En cuanto a las prestaciones decir que no las había necesitado hasta ahora sinceramente, pero ahora que las tengo no quiero no tenerlas. Ajuste de la intensidad, temperatura y cantidad. Además con 4 memorias para que cada uno en casa se lo haga a su gusto. Va por el código de barras del producto lo que si a un café le tenemos unas características, a un chocolate no le pondrá las mismas.
El panel es super sencillo de usar y muy intuitivo con dibujos. De lo más sencillo del mundo.
Las posiciones de la taza me han ganado y ahora si que las tazas normales quedan perfectamente ajustadas en el segundo anclaje. Además quitando la bandeja ganaos una posición más para vasos altos.
Super sencilla de utilizar, con un diseño super moderno, más carga de agua y más configurable a gusto. Además la limpieza es sencilla, y como avisa para la calcificación y el cambio de pastilla no tendremos problema con eso. Personalmente tengo las 3 marcas más reconocidas de cápsulas y sin duda Tassimo es la de más calidad y mejores cafés, también es la que no tiene equivalencias de marcas blancas y es más cara, pero la calidad es lo que se paga de más. Con la máquina vienen 20 euros de regalo para la compra de cápsulas en la pagina de la marca todo un punto.",Cherry,Revisado en España el 15 de diciembre de 2017,"['vengo', 'vivy', 'encantaba', 'my', 'way', 'damos', 'paso', 'diseño', 'prestaciones', 'anterior', 'pequeñas', 'quejas', 'cantidad', 'carga', 'carga', 'lateral', 'my', 'way', 'queda', 'solucionado', 'litros', 'carga', 'lateral', 'tapa', 'además', 'maquina', 'avisa', 'frontal', 'tactil', 'falta', 'mirando', 'atrás', 'cuanto', 'diseño', 'chula', 'grande', 'buena', 'combinación', 'colores', 'detalles', 'quitas', 'bandeja', 'posiciones', 'tazas', 'vasos', 'así', 'zona', 'cápsulas', 'parece', 'chula', 'cómoda', 'piezas', 'cuanto', 'prestaciones', 'decir', 'necesitado', 'ahora', 'sinceramente', 'ahora', 'quiero', 'tenerlas', 'ajuste', 'intensidad', 'temperatura', 'cantidad', 'además', 'memorias', 'cada', 'casa', 'haga', 'gusto', 'va', 'código', 'barras', 'producto', 'unas', 'características', 'chocolate', 'pondrá', 'mismas', 'panel', 'super', 'sencillo', 'usar', 'intuitivo', 'dibujos', 'sencillo', 'mundo', 'posiciones', 'taza', 'ganado', 'ahora', 'tazas', 'normales', 'quedan', 'perfectamente', 'ajustadas', 'segundo', 'anclaje', 'además', 'quitando', 'bandeja', 'ganaos', 'posición', 'vasos', 'alto', 'super', 'sencilla', 'utilizar', 'diseño', 'super', 'moderno', 'carga', 'configurable', 'gusto', 'además', 'limpieza', 'sencilla', 'avisa', 'calcificación', 'cambio', 'pastilla', 'problema', 'personalmente', 'marcas', 'reconocidas', 'cápsulas', 'duda', 'tassimo', 'calidad', 'mejores', 'cafés', 'equivalencias', 'marcas', 'blancas', 'cara', 'calidad', 'paga', 'vienen', 'euro', 'regalo', 'compra', 'cápsulas', 'pagina', 'marca', 'punto']"
